COMBUSTÍVEL,ANO,REGIÃO,ESTADO,UNIDADE,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,TOTAL
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,2458.961,2848.756,1993,2578.377,2954.354,2278.206,2839.526,2530.879,3137.412,3086.335,3832.389,3212.985,33751.18
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,BAHIA,m3,2090,1384.032,1495,1125,1590,1430,1560,1100,1125,1110,1390.014,1825,17224.046
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,SERGIPE,m3,155,230,145,85,160,195,125,140,110,140,115,115,1715
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,ALAGOAS,m3,0,15,470,140,250,0,10,0,120,360,120,30,1515
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,m3,223,230,220,415,165,450,400,255,475,320,295,215,3663
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PARAÍBA,m3,0,15,0,0,0,0,0,15,0,0,0,0,30
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,665,975,830,1140,780,835,770,825,775,560,1030,826,10011
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,CEARÁ,m3,420,855,750,495,895,915,830,860,870,865,910,725,9390
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,PIAUÍ,m3,0,105,150,105,200,205,110,245,145,150,75,135,1625
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORDESTE,MARANHÃO,m3,801,404,592,495,480,811,164,853,690,750,545,715,7300
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,AMAPÁ,m3,170,137,126,125,125,60,135,278,262,198,95,190,1901
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,PARÁ,m3,5151.5,5881.2,5519.4,8371.5,9591.9,9947.6,7232.734,9782.7,6329.8,5199,6532.7,6982.6,86522.634
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,AMAZONAS,m3,9303.291,9620.181,10301.76,9614.819,10006.04,9452.266,10566.441,10579.328,9692.041,9719.492,10040.334,11582.738,120478.731
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,ACRE,m3,75.676,68,22.7,106.357,77,98,57,29,11,46,44,53,687.733
ÓLEO DIESEL MARÍTIMO (m3),2016,REGIÃO NORTE,RONDÔNIA,m3,606.9,999.9,891.3,780,811.2,600.5,910.5,776.4,375.5,472,673.8,392.5,8290.5
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,2012.5,1229.5,1040.5,546,684.2,986.5,1267.6,1424.9,813.4,764.4,496,497,11762.5
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,SANTA CATARINA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUL,PARANÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,m3,90,193,350,1036.2,1350,1034,1575,1497,1485,1235,1120,460,11425.2
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,m3,15,5,15,5,5,10,5,5,10,5,10,5,95
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,BAHIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,ALAGOAS,m3,0,0,17.5,0,0,3.5,0,0,10,10,10,5,56
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PARAÍBA,m3,0,0,0,0,0,0,0,115,65,205,135,260,780
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORDESTE,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,PARÁ,m3,5611.951,4843.07,4485.831,5181.615,5045.749,4929.857,5442.531,5405.901,6002.57,5519.455,5584.676,5730.83,63784.036
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,881,881
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,AMAZONAS,m3,44265.691,41575.734,36637.991,29863.759,39646.659,36368.881,34143.966,46510.241,43188.859,37073.593,31246.294,43930.992,464452.66
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2016,REGIÃO NORTE,RONDÔNIA,m3,0,0,0,0,2721.551,4696,4385,1304,40,5,25,35,13211.551
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,14774.55,16309.65,17341.1,16387.55,16368.443,16464.5,16082.85,17062.216,16667.587,16245.51,15032.3,14717.1,193453.356
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,m3,118644.441,158173.71,169196.753,154402.94,155228.83,168109.408,177607.696,181143.341,171813.58,168224.814,141750.85,129191.97,1893488.333
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,158996.795,217199.113,206414.796,157023.63,154496.124,195034.313,195547.785,190385.616,189366.109,182332.54,137821.058,126013.91,2110631.789
ÓLEO DIESEL S-500 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,64473.59,75499.935,83122.43,74450.027,64489.991,79046.182,86952.944,86756.36,91105.225,81750.033,71614.882,57106.8,916368.399
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,m3,185325.058,204709.961,260186.416,254347.574,237446.524,228567.431,196078.705,226542.912,223208.484,226640.38,240861.003,198756.934,2682671.382
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,SANTA CATARINA,m3,129214.732,133683.582,150008.955,141416.933,137808.713,137843.808,134847.58,138586.542,137182.851,127674.374,131618.67,120477.291,1620364.031
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUL,PARANÁ,m3,304631.928,323162.017,356980.986,320645.34,298572.093,326803.082,336672.025,325832.774,339860.963,305312.363,283624.72,263468.387,3785566.678
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,m3,497100.323,551771.783,640952.62,684082.217,649880.409,655589.625,705869.329,721707.625,699858.974,653829.796,600388.575,524380.245,7585411.521
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,m3,84651.559,86200.183,95475.979,85057.696,83845.835,84378.297,86943.085,83660.609,81387.585,76219.596,73603.69,72432.636,993856.75
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,43853.202,48983.64,52016.483,48934.1,53260.204,51319.721,50813.706,55993.162,52077.622,52443.663,49380.638,47905.35,606981.491
ÓLEO DIESEL S-500 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,m3,344749.528,394499.163,433208.534,422105.325,420306.691,422821.679,430442.694,459004.138,437502.505,425455.425,394358.77,370941.906,4955396.358
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,BAHIA,m3,147283.184,149439,173853.948,178365.279,170182.676,157417.737,160726.921,171793.776,157493.484,166732.013,157898.793,158030.235,1949217.046
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,SERGIPE,m3,14388.3,14513.3,15030,14709.4,14917.7,13878.009,13110.18,15107.6,13312.3,14124.05,14377.2,14430.9,171898.939
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,ALAGOAS,m3,22975,21069.5,21218.23,16776.03,16747,15527.973,15496.5,17552,18796,20856.5,22832,23595,233441.733
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,m3,48047.49,38352.01,39786.218,37336.87,37144.7,37216.2,35220.65,38136.3,37000.5,36450.04,36490.729,33005.28,454186.987
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PARAÍBA,m3,24623.93,23432.35,24314.47,22954.252,23006.03,22405.03,23123.18,24248.19,23076.84,22161.16,22647.937,23257.91,279251.279
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,33037.9,27644.45,28968.7,27199.533,27378.5,29365.05,28156.35,29161.05,31158,31698.05,30026.11,30443.2,354236.893
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,CEARÁ,m3,27004.5,26203.6,26404,24523.78,25940.5,26131.783,26548.11,29395,27203.35,25729.5,25715,26113.9,316913.023
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,PIAUÍ,m3,22898.5,22022,24358.27,25176.5,24917.35,24453.5,24498.5,25662.29,23364.88,22532.83,24187.55,24437.07,288509.24
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORDESTE,MARANHÃO,m3,69485.82,65913.796,70047.065,71725.815,62368.596,63692.778,69954.282,64795.371,70313.783,69393.305,72698.643,74361.177,824750.431
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,TOCANTINS,m3,39496,44813.59,53530.38,49419.95,49125.85,48657.3,46564.9,48801.8,45157.25,47178.2,45984.5,45726.81,564456.53
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,AMAPÁ,m3,10176.8,8145.8,8399.9,8109.2,8869.7,8565.6,8636,9604.2,8947.9,8610.5,8672.1,8705.56,105443.26
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,PARÁ,m3,94989.005,98828.576,101637.017,102326.132,103862.448,106823.273,103421.991,104252.186,98452.048,92627.539,92749.818,90980.516,1190950.549
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,RORAIMA,m3,6491.8,6696.2,15711.058,6854.8,5215.4,4548,3956.4,5624.4,5893,6553.2,8570.4,9632.6,85747.258
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,AMAZONAS,m3,16841.277,17711.644,23186.635,27861.251,30016.757,31769.963,33758.667,36398.362,20671.05,18558.852,13596.193,14131.356,284502.007
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,ACRE,m3,8714,9363,9861.3,10103.8,10155.7,10006.7,10278.7,10612.7,9815.4,10678.5,10066.3,8972.6,118628.7
ÓLEO DIESEL S-500 (m3),2016,REGIÃO NORTE,RONDÔNIA,m3,45375.7,52252.1,52160.901,51671.689,48486.553,45714.7,50601.8,48363.2,44242.5,46229.3,45511.1,43133.4,573742.943
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,14022.5,15029.55,17010.1,16113.3,16143.665,16298.7,15700.8,17128.2,16687.4,16436.522,15751.5,16865.929,193188.166
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,GOIÁS,m3,41972.82,51619.905,56988.221,54608.78,56824.801,60699.84,61905.37,67013.696,64069.01,62913.07,53820.65,50837.23,683273.393
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,32297.079,38298.63,38895.3,35540.35,36015.807,39711.75,41226.98,42628.27,41247.79,41469.04,37164.74,36014.58,460510.316
ÓLEO DIESEL S-10 (m3),2016,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,28554.311,34943.05,37439.882,33209.668,30427.65,34622.66,38922.825,40219.066,40120.628,39261.588,35397.315,30206.688,423325.331
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,RIO GRANDE DO SUL,m3,57620.63,63637.603,69609.817,67389.828,71045.611,69939.338,67988.48,72355.65,70573.96,70896.24,72541.364,74340.735,827939.256
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,SANTA CATARINA,m3,56651.58,58995.246,64832.594,60948.748,61303.038,62675.116,62167.249,64900.145,64213.862,61442.58,63464.656,61761.806,743356.62
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUL,PARANÁ,m3,98336.894,102850.855,117616.204,111509.21,109109.025,115106.081,118907.335,121828.426,121980.794,116882.817,115322.936,113259.456,1362710.033
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,SÃO PAULO,m3,287464.117,314910.79,355931.919,360647.997,355613.934,361511.31,366242.81,393573.192,386028.789,381166.561,368988.995,359731.743,4291812.157
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,RIO DE JANEIRO,m3,109317.165,111501.511,123397.358,118845.836,115601.453,114775.351,118485.558,118556.6,117376.731,113974.089,113397.516,120573.53,1395802.698
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,25110,26636.5,28178,27189.5,27814.957,28864.128,28506,32959.5,30731.5,30528.685,29101.815,31060.093,346680.678
ÓLEO DIESEL S-10 (m3),2016,REGIÃO SUDESTE,MINAS GERAIS,m3,121733.565,135914.973,152878.522,150353.602,151815.385,156452.378,159061.496,169526.661,167094.822,161759.021,158231.765,153660.712,1838482.902
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,BAHIA,m3,70358.362,72563.185,84727.847,83383.367,80420.052,80329.489,83749.952,92367.454,88107.347,92654.58,88017.869,89923.852,1006603.356
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,SERGIPE,m3,11175.7,11201.3,12494.7,12297.2,12515.9,11736.7,11485.3,12879.54,12172.2,12940.6,12813.4,13191.7,146904.24
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,ALAGOAS,m3,11430.008,10994.5,11942,10503.09,11043,10735.5,10812,12168.5,13200.5,13819.5,14048,15197.5,145894.098
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PERNAMBUCO,m3,60028.446,61211.651,66383.332,62890.25,65605.007,67035.8,66454.7,73588.101,80396.396,83442.172,82213.46,91309.449,860558.764
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PARAÍBA,m3,13056.46,12925.2,14408.52,13484.88,14351.98,14576.68,14780.241,17394.07,17807.8,17413.91,18049.36,18517.38,186766.481
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,8487,8518.7,9683.5,9139,9207.473,9383.487,9589.939,10830.4,10777,10279.37,10617.5,11193,117706.369
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,CEARÁ,m3,54235.514,53310.252,57682.457,55648.199,57131.193,59863.138,59407.823,62624.686,61578.65,60403.068,60883.357,62664.537,705432.874
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,PIAUÍ,m3,15211.5,14593,17143.94,16392.94,17009.5,17754,17936.1,19048.9,18476.23,18255.98,18926.95,19173.84,209922.88
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORDESTE,MARANHÃO,m3,31029,30191.3,31989.7,31433.2,33229.2,34603.201,35500.084,36943.4,35566,35933.26,36151.43,37420.3,409990.075
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,TOCANTINS,m3,17332.5,20867.3,24481.1,22735.65,22577.5,23679,24610.45,25293.9,23064.1,23059.5,23667.3,23033.6,274401.9
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,AMAPÁ,m3,946,738,924,976,903.5,1122.5,1012.5,1344.5,1132.5,1220,1075.5,1201,12596
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,PARÁ,m3,60404.089,60355.35,62345.847,60563.841,64671.828,68240.684,67360.988,72839.57,71893.848,70102.517,70570.25,69481.53,798830.342
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,RORAIMA,m3,2239.6,2670.9,2855.4,2754.4,2447.2,2365,2212.8,2613.2,2834,2657.8,2921.1,3163.2,31734.6
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,AMAZONAS,m3,8180.59,8131.24,9965.076,10460.587,12206.214,14018.129,12577.676,15811.92,12491.506,10890.977,10630.475,9802.999,135167.389
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,ACRE,m3,2458,2616,3036.5,3059.31,3275.5,3367.75,3620.2,4081.9,3487.5,3424.6,3035.2,3073.2,38535.66
ÓLEO DIESEL S-10 (m3),2016,REGIÃO NORTE,RONDÔNIA,m3,11912.9,13447.5,15041.3,14389.9,14710.7,15729.821,16313.6,16365.1,15051,15114.8,14788.766,14286.3,177151.687
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,146,391,53,232,184,0,0,0,0,0,0,0,1006
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,SANTA CATARINA,m3,95,65,65,35,15,40,30,40,30,40,35,55,545
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,PARANÁ,m3,30,15.87,25,15,25,20.703,16.187,20,15,10,0,22.876,215.636
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,SÃO PAULO,m3,947.6,1081,682,561.8,436,450,589,452,658.2,681.8,597,1015,8151.4
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,m3,1549.142,1640.508,972.406,1117.357,552.305,793.368,701.442,644.383,1047.593,1042.91,984.614,1581.499,12627.527
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,0,0,0,0,0,0,0,0,0,0,40,20,60
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,5,5,0,0,0,0,0,0,0,5,15
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,BAHIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,ALAGOAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,PARÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,AMAZONAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,RONDÔNIA,m3,198,438.5,252,326,335,0,0,0,0,0,0,0,1549.5
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0.213698438,0,0,0,0,0,0,0,0,0.213698438
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,1.424189541,0,0,0,0,0,30,0,0,31.42418954
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,0,0,0,1.428583197,0,0,0,0,0,0,0,0,1.428583197
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,135,285,312,323.7408856,509,636.9,583,401,396,283,108,84,4056.640886
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,m3,3748.5,2326,2828,3043.955766,2143,2120,1862,2127,2877,2420.731,3449.664,2548.055,31493.90577
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,SANTA CATARINA,m3,3394,4298.768,4428.309,4184.350388,4774.111,4249.2,5113,5484,4809.2,5145.144,4511.604,6274.729,56666.41539
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,PARANÁ,m3,603.1,493.5,371.5,384.8486704,517.592,431,564,407.5,570.945,454.547,417.701,497.678,5713.91167
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,SÃO PAULO,m3,4162.5,3146.4,4994.6,3518.696442,3327.51,3008,3451.759,3153.5,2826.868,2895.606,2714.868,2516.605,39716.91244
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,m3,23458.626,17475.66,20723.76,15925.5686,18546.795,16249.424,11945.559,21865.48,16757.346,18028.599,12808.802,16164.5,209950.1196
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,2275.826,2709.664,1755.853,1912.148748,2283.779,2257.815,2353.22,1973.883,1634.826,1437.549,2248.546,3209.945,26053.05475
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,3.75508754,0,0,0,0,0,0,0,0,3.75508754
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,BAHIA,m3,1115,915,980,1041.643227,765,745,895,720,905,770,948.156,855,10654.79923
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,SERGIPE,m3,30,105,110,10.17715178,115,180,95,155,100,175,145,60,1280.177152
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,ALAGOAS,m3,20,70,430,45.21052885,60,10,0,30,40,310,475,185,1675.210529
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,m3,450,235,95,215.7286985,135,205,309,240,290,203,300,252,2929.728698
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PARAÍBA,m3,0,20,0,0.258017718,0,0,0,30,0,0,0,0,50.25801772
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,925,976,845,845.2663782,885,1020,805,690,535,690,420,765,9401.266378
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,CEARÁ,m3,530,1060,610,575.5702449,1030,800,1130,905,795,880,1090,890,10295.57024
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0.276383729,0,0,0,0,0,0,0,0,0.276383729
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,MARANHÃO,m3,768,519,908,517.6864811,1138,495,767,1004,787,722.876,950.943,637.598,9215.103481
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0.463640676,0,0,0,0,0,0,0,0,0.463640676
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,AMAPÁ,m3,65,90,130,30.0662915,90,118,120,205,115,73,53,35,1124.066291
